id,object_id,title,inventory_number,institution,object_url,description,dating,production_place,collector,material,technique,dimensions,rights,image_url,image_page_url,image_resource_id,image_preview_url,image_file,image_missing
smb_19730,19730,Glocke,III C 8454,Ethnologisches Museum,https://smb.museum-digital.de/object/19730?navlang=en,"Glocke Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 44,5 cm B: 29,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212067&resolution=superImageResolution#2367981,https://smb.museum-digital.de/singleimage?resourcenr=23197,23197,https://smb.museum-digital.de/resources/images/201806/200w_29230830360.jpg,smb_19730.jpg,False
smb_19657,19657,Zwei Querhörner,III C 8455,Ethnologisches Museum,https://smb.museum-digital.de/object/19657?navlang=en,"Zwei Querhörner Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 45,5 cm B: 30,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212068&resolution=superImageResolution#2367982,https://smb.museum-digital.de/singleimage?resourcenr=23124,23124,https://smb.museum-digital.de/resources/images/201806/200w_29230747483.jpg,smb_19657.jpg,False
smb_19490,19490,Schwertscheide,III C 8449,Ethnologisches Museum,https://smb.museum-digital.de/object/19490?navlang=en,"Schwertscheide Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 34,5 cm B: 22,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212063&resolution=superImageResolution#2367976,https://smb.museum-digital.de/singleimage?resourcenr=22957,22957,https://smb.museum-digital.de/resources/images/201806/200w_29230600700.jpg,smb_19490.jpg,False
smb_20247,20247,Zeremonialstab (Zepter),III C 30703,Ethnologisches Museum,https://smb.museum-digital.de/object/20247?navlang=en,"Hauptkatalog: Ceremonial-Gerät oder Scepter. Ein nach oben gebogener Stab mit Messingblech bezogen, mit angenietetem Fisch an der Spitze u. Chamäleon an der Aussenseite. Die Augen der beiden Tiere sind aus Koralle. angebl. Benin, wahrsch. Dahome Historische Bezeichnung des Herstellungsortes: Dahomey",1900,Benin,,"Messing, Koralle, Holz ?","Messing, Koralle, Holz ?","Höhe x Breite x Tiefe: 59 x 24,5 x 3,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=218889&resolution=superImageResolution#525104,https://smb.museum-digital.de/singleimage?resourcenr=23714,23714,https://smb.museum-digital.de/resources/images/201806/200w_29231501332.jpg,smb_20247.jpg,False
smb_19541,19541,Eben,III C 7672,Ethnologisches Museum,https://smb.museum-digital.de/object/19541?navlang=en,"Das eben-Schwert besteht aus einer breiten, blattförmigen Klinge und einem schmalen Griff mit einem weiten Ring am unteren Ende. Dem Material, Eisen, wird in Benin starke spirituelle Kraft nachgesagt, die mit den Ahnen in Verbindung steht. Königliche eben-Schwerter können zusätzlich Verzierungen aus Messing aufweisen. Bei der jährlich stattfindenden Ugie-Erha-Oba-Zeremonie wurden sie von König und Würdenträgern getragen. Letztere begrüßten den König mit erhobenem eben-Schwert. Auf dem Höhepunkt der Zeremonie berührte der König mit seinem eben-Schwert die Altäre seiner königlichen Ahnen und erneuerte damit seine Verbindung zu ihnen. Sammler: Schmidt, Eduard",18.-19. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Eisen,Eisen,"Höhe x Breite x Tiefe: 96 x 22 x 20 cm; Gewicht: 1,6 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210784&resolution=superImageResolution#1578839,https://smb.museum-digital.de/singleimage?resourcenr=23008,23008,https://smb.museum-digital.de/resources/images/201806/200w_29230627875.jpg,smb_19541.jpg,False
smb_19591,19591,Scheibe,III C 8481,Ethnologisches Museum,https://smb.museum-digital.de/object/19591?navlang=en,"Scheibe Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite x Tiefe: 48 x 35 x 3 cm; Gewicht: 8,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212106&resolution=superImageResolution#6691,https://smb.museum-digital.de/singleimage?resourcenr=23058,23058,https://smb.museum-digital.de/resources/images/201806/200w_29230710293.jpg,smb_19591.jpg,False
smb_17019,17019,Flöte,III C 11622 (2),Ethnologisches Museum,https://smb.museum-digital.de/object/17019?navlang=en,Flöte Angaben zur Herkunft: Togo (Land) Republik Benin (Land) Tamberma (Ethnie),,Togo,Wilhelm Preil (1872-1906),,,,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1649340&resolution=superImageResolution#3601874,https://smb.museum-digital.de/singleimage?resourcenr=19802,19802,https://smb.museum-digital.de/resources/images/201806/200w_29190335389.jpg,smb_17019.jpg,False
smb_19671,19671,Leopard mit Antilope,III C 8484,Ethnologisches Museum,https://smb.museum-digital.de/object/19671?navlang=en,"Leopard mit Antilope Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: zusammengelegt: 28 x 40 x 4,2 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212812&resolution=superImageResolution#2368006,https://smb.museum-digital.de/singleimage?resourcenr=23138,23138,https://smb.museum-digital.de/resources/images/201806/200w_29230755961.jpg,smb_19671.jpg,False
smb_19661,19661,Reliefierter Elefantenstoßzahn von einem königlichen Gedenkaltar,III C 7638,Ethnologisches Museum,https://smb.museum-digital.de/object/19661?navlang=en,"Mit dem Abhängen und Einlagern der Reliefplatten am Ende des 17. Jahrhunderts verschwand aber nicht ihr Bildprogramm: Viele Motive der Platten finden sich im 18. Jahrhundert an den beschnitzten Elefantenzähnen, die an den Altären auf den neuen, größeren Gedenkköpfen, die als ihre Basis dienten, aufgestellt wurden. Im Gegensatz zu den Reliefplatten nehmen die Darstellungen der Kriegerkönige, vor allem Esigies, einen breiten Raum in den Elfenbeinschnitzereien ein. Dienten die Reliefplatten der Darstellung des Kosmos von Benin, so stehen die Darstellungen der Kriegerkönige auf den Elefantenzähnen für die Legitimation des wiedererstarkten Königtums des 18. Jahrhunderts, das sich in seiner politischen Macht, aber auch in seinen künstlerischen Äußerungen auf die mächtigen Könige des 16. Jahrhunderts bezieht. Gleichzeitig findet man auf den beschnitzten Zähnen eine Reihe neuer Motive, die sich auf König Esigie oder die seit dem 18. Jahrhundert in den Vordergrund gestellte spirituelle Macht des Königs beziehen.",18. Jahrhundert,Nigeria,,"Elfenbein, reliefiert","Elfenbein, reliefiert","Höhe x Breite x Tiefe: 16,5 x 198 x 61,5 cm (liegend, inkl. Krümmung); Länge: 238 cm; Umfang: 54 cm; Sehnenlänge: 198,00 cm; Gewicht: 43,1 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210664&resolution=superImageResolution#5895,https://smb.museum-digital.de/singleimage?resourcenr=23128,23128,https://smb.museum-digital.de/resources/images/201806/200w_29230750725.jpg,smb_19661.jpg,False
smb_19472,19472,Schwertscheide,III C 8446,Ethnologisches Museum,https://smb.museum-digital.de/object/19472?navlang=en,"Schwertscheide Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 52 x 31 cm; Gewicht: 9,87 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212041&resolution=superImageResolution#6601,https://smb.museum-digital.de/singleimage?resourcenr=22939,22939,https://smb.museum-digital.de/resources/images/201806/200w_29230552314.jpg,smb_19472.jpg,False
smb_204774,204774,"Somba III, Dahomey du Nord",VII OA 0901.1263,Ethnologisches Museum,https://smb.museum-digital.de/object/204774?navlang=en,Angaben zur Objektart: Tonband,25.01.1973,Benin,,,,Geschwindigkeit (Band): 19 cm/s; Spieldauer: 0:19:7 std/min/sek; Durchmesser: 15 cm Plastikspule; Spieldauer: Digitalisat 0:23:38 std/min/sek,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2306417&resolution=superImageResolution#5353650,https://smb.museum-digital.de/singleimage?resourcenr=354315,354315,https://smb.museum-digital.de/resources/images/202009/200w_5f5ddae1d7746.jpg,smb_204774.jpg,False
smb_204773,204773,"Somba II, Dahomey du Nord",VII OA 0901.1262,Ethnologisches Museum,https://smb.museum-digital.de/object/204773?navlang=en,"Angaben zur Objektart: Tonband Angaben zur Herkunft: Simha Arom (*1930), Tonaufnahme Aufnahme: 24.1.1973 / 25.1.1973 Dahomey (Land) heutige Bezeichnung: Benin (Land) Atakora (Departamento) Kouintchanga (Ort) Somba (Ethnie)",24.01.1973-25.01.1973,Atakora,,,,Geschwindigkeit (Band): 19 cm/s; Spieldauer: 0:19:57 std/min/sek; Durchmesser: 15 cm Plastikspule,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2306410&resolution=superImageResolution#5353630,https://smb.museum-digital.de/singleimage?resourcenr=354314,354314,https://smb.museum-digital.de/resources/images/202009/200w_5f5ddae04dd35.jpg,smb_204773.jpg,False
smb_19847,19847,Altargruppe einer Königinmutter,III C 8167,Ethnologisches Museum,https://smb.museum-digital.de/object/19847?navlang=en,"Altargruppe einer Königinmutter Sammler: Schmidt, Eduard",18.-19. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing,Messing,"Objektmaß: L: 36 cm B: 29 cm H: ca. 31 cm G.: 19,8 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210877&resolution=superImageResolution#2367843,https://smb.museum-digital.de/singleimage?resourcenr=23314,23314,https://smb.museum-digital.de/resources/images/201806/200w_29230931392.jpg,smb_19847.jpg,False
smb_19709,19709,Wels,III C 8459,Ethnologisches Museum,https://smb.museum-digital.de/object/19709?navlang=en,"Wels Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Mesing,Mesing,"Objektmaß: H: 45 cm B: 18 cm G.: 3,34 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212072&resolution=superImageResolution#6673,https://smb.museum-digital.de/singleimage?resourcenr=23176,23176,https://smb.museum-digital.de/resources/images/201806/200w_29230819950.jpg,smb_19709.jpg,False
smb_204777,204777,"Somba V, Dahomey du Nord",VII OA 0901.1266,Ethnologisches Museum,https://smb.museum-digital.de/object/204777?navlang=en,Angaben zur Objektart: Tonband,26.01.1973,Benin,,,,Geschwindigkeit (Band): 19 cm/s; Spieldauer: 0:19:17 std/min/sek; Durchmesser: 15 cm Plastikspule; Spieldauer: Digitalisat 0:19:16 std/min/sek,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2306432&resolution=superImageResolution#5353735,https://smb.museum-digital.de/singleimage?resourcenr=354318,354318,https://smb.museum-digital.de/resources/images/202009/200w_5f5ddae62e6fd.jpg,smb_204777.jpg,False
smb_204761,204761,"Bariba III, Dahomey du Nord",VII OA 0901.1250,Ethnologisches Museum,https://smb.museum-digital.de/object/204761?navlang=en,Angaben zur Objektart: Tonband,02.02.1973,Benin,,,,Geschwindigkeit (Band): 19 cm/s; Spieldauer: 0:15:27 std/min/sek; Durchmesser: 15 cm Plastikspule,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2306017&resolution=superImageResolution#5321727,https://smb.museum-digital.de/singleimage?resourcenr=354302,354302,https://smb.museum-digital.de/resources/images/202009/200w_5f5ddacec444e.jpg,smb_204761.jpg,False
smb_19405,19405,Fächer,III C 8504,Ethnologisches Museum,https://smb.museum-digital.de/object/19405?navlang=en,"Darstellungen von Pagen mit Fächern finden sich auf vielen Reliefplatten, die den König, Würdenträger oder ranghohe Militärs darstellen. Bei Zeremonien, in denen diese Personen in aufwendigen Gewändern mit schwerem Schmuck erschienen, hatten Fächer vor allem eine praktische Funktion. Fächer fanden aber auch rituelle Verwendung: Hofzwerge beteten über einem Fächer für das Wohl des Königs; über einen Fächer geblasene Medizin konnte einen Gegner schwächen. In der Regel waren Fächer aus getrockneter Haut angefertigt. Fächer aus Messing waren dem König vorbehalten. Sammler: Bey, Heinrich",18.-19. Jahrhundert,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 48,6 x 37 x 4 cm; Gewicht: 1,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212799&resolution=superImageResolution#2368022,https://smb.museum-digital.de/singleimage?resourcenr=22872,22872,https://smb.museum-digital.de/resources/images/201806/200w_29230513106.jpg,smb_19405.jpg,False
smb_19475,19475,Vogel,III C 10926,Ethnologisches Museum,https://smb.museum-digital.de/object/19475?navlang=en,"Nach der mündlichen Überlieferung prophezeite ein Vogel dem König Esigie (Anfang 16. Jahrhundert) während des Krieges gegen die Igala die Niederlage der Armee Benins. Esigie erschoss den Vogel, besiegte die Armee Igalas und nahm deren König, Attah von Idah, gefangen, der zum Vasallen Benins wurde. Als Erinnerung an diese falsche Prophezeiung und an den Sieg Benins über die Igala ordnete Esigie das Gießen von Klangstäben mit Vogelfiguren an, die bei der jährlichen Ugie-Oro-Zeremonie erklingen. Der Wahrsagevogel findet sich auch auf Reliefplatten oder als kleine Elfenbeinschnitzerei. Die Vogelart lässt sich nicht genau bestimmen; es könnte sich um einen Ibis, einen Fischadler oder einen Kuhreiher handeln. Sammler: Jaffé, Siegfried",18.-19. Jahrhundert,Nigeria,Siegfried Jaffé,Messing,Messing,"Höhe x Breite x Tiefe: ca. 14,5 x 10 x 7 cm; Gewicht: 0,7 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212313&resolution=superImageResolution#2367660,https://smb.museum-digital.de/singleimage?resourcenr=22942,22942,https://smb.museum-digital.de/resources/images/201806/200w_29230553792.jpg,smb_19475.jpg,False
smb_18103,18103,Armring,III C 27488,Ethnologisches Museum,https://smb.museum-digital.de/object/18103?navlang=en,"""Armband aus Erz gegossen, an einer Stelle gesprungen, sonst gut erhalten. An 4 gleichweit voneinander entfernten Stellen aufgezäumte Pferdeköpfe."" Sammler: Rogers, H. E.",,Nigeria,H. E. Rogers,Bronze,Bronze,"Objektmaß: D: 10,3 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=200335&resolution=superImageResolution#2367773,https://smb.museum-digital.de/singleimage?resourcenr=21421,21421,https://smb.museum-digital.de/resources/images/201806/200w_29191830507.jpg,smb_18103.jpg,False
smb_20372,20372,Osun-Stab (Plastik),III C 8508,Ethnologisches Museum,https://smb.museum-digital.de/object/20372?navlang=en,"Stäbe auf den Osun-Altären verbildlichen nicht nur die Macht der Pflanzen des Waldes, ihr Material, Eisen, enthält diese Macht selbst. Sie wurden von rituellen Spezialisten im Orakel, für Heilungen und vor allem als Mittel gegen Hexerei, eine allumfassende Bedrohung, eingesetzt. Vögel, Schlangen, Chamäleons und mit gefährlichen Substanzen angefüllte Tierhörner veranschaulichen die okkulten Kräfte. Sammler: Bey, Heinrich",18.-19. Jahrhundert,Nigeria,Heinrich Bey,"Eisen, Messing","Eisen, Messing","Objektmaß: 170 x 13 x 18 cm; Durchmesser: Stab: 2,9 cm; Gewicht: 11 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214784&resolution=superImageResolution#994918,https://smb.museum-digital.de/singleimage?resourcenr=23839,23839,https://smb.museum-digital.de/resources/images/201806/200w_29231622721.jpg,smb_20372.jpg,False
smb_20326,20326,Osun-Stab (Plastik),III C 9954,Ethnologisches Museum,https://smb.museum-digital.de/object/20326?navlang=en,"Stäbe auf den Osun-Altären verbildlichen nicht nur die Macht der Pflanzen des Waldes, ihr Material, Eisen, enthält diese Macht selbst. Sie wurden von rituellen Spezialisten im Orakel, für Heilungen und vor allem als Mittel gegen Hexerei, eine allumfassende Bedrohung, eingesetzt. Vögel, Schlangen, Chamäleons und mit gefährlichen Substanzen angefüllte Tierhörner veranschaulichen die okkulten Kräfte. Sammler: Webster, William Downing",18.-19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),"Eisen, Messing","Eisen, Messing","Objektmaß: 178,5 x 21 x 22,5 cm; Durchmesser: 2,5 cm (Stab); Gewicht: 12,2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214790&resolution=superImageResolution#994915,https://smb.museum-digital.de/singleimage?resourcenr=23793,23793,https://smb.museum-digital.de/resources/images/201806/200w_29231553061.jpg,smb_20326.jpg,False
smb_15962,15962,Doppelglocke,III C 252,Ethnologisches Museum,https://smb.museum-digital.de/object/15962?navlang=en,"Doppelglocke Angaben zur Herkunft: Ferdinand Worlée, Sammler 19. Jh.(Mitte) heutige Bezeichnung: Benin (Republik) historische Bezeichnung: Dahomey (Königreich)",1840-1860,Benin,Ferdinand Worlée (1831-1913),"Eisen, Pflanzenmaterial (unbestimmt)","Eisen, Pflanzenmaterial (unbestimmt)",,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1429866&resolution=superImageResolution#3602845,https://smb.museum-digital.de/singleimage?resourcenr=18742,18742,https://smb.museum-digital.de/resources/images/201806/200w_29185005549.jpg,smb_15962.jpg,False
smb_19906,19906,Reliefplatte (Fragment),III C 8521,Ethnologisches Museum,https://smb.museum-digital.de/object/19906?navlang=en,"Reliefplatte (Fragment) Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: ca.19 cm, B: ca.16 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212811&resolution=superImageResolution#2368035,https://smb.museum-digital.de/singleimage?resourcenr=23373,23373,https://smb.museum-digital.de/resources/images/201806/200w_29231006108.jpg,smb_19906.jpg,False
smb_19911,19911,Schlange,III C 8476,Ethnologisches Museum,https://smb.museum-digital.de/object/19911?navlang=en,"Schlange Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,Objektmaß: L: 48 cm B: 18 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212103&resolution=superImageResolution#2368000,https://smb.museum-digital.de/singleimage?resourcenr=23378,23378,https://smb.museum-digital.de/resources/images/201806/200w_29231008001.jpg,smb_19911.jpg,False
smb_20096,20096,Haarnadel,III C 33190,Ethnologisches Museum,https://smb.museum-digital.de/object/20096?navlang=en,"Haarnadel Sammler: Luschan, Felix von",18.-19. Jahrhundert,Nigeria,Felix von Luschan (1854-1924),Messing; Glas,Messing; Glas,"Objektmaß: 10,7 x 24,7 x 1,3 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214759&resolution=superImageResolution#523952,https://smb.museum-digital.de/singleimage?resourcenr=23563,23563,https://smb.museum-digital.de/resources/images/201806/200w_29231320265.jpg,smb_20096.jpg,False
smb_20082,20082,Darstellungen eines Chamäleons und einer Schlange,III C 12524,Ethnologisches Museum,https://smb.museum-digital.de/object/20082?navlang=en,"Darstellungen eines Chamäleons und einer Schlange Sammler: Webster, William Downing",18.-19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,"Objektmaß: D: 8,5:9 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214751&resolution=superImageResolution#2367680,https://smb.museum-digital.de/singleimage?resourcenr=23549,23549,https://smb.museum-digital.de/resources/images/201806/200w_29231308700.jpg,smb_20082.jpg,False
smb_19745,19745,Messer,III C 10869,Ethnologisches Museum,https://smb.museum-digital.de/object/19745?navlang=en,"Messer Sammler: Webster, William Downing",18.-19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,Objektmaß: L: 27 cm G.: 272 g,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212288&resolution=superImageResolution#7136,https://smb.museum-digital.de/singleimage?resourcenr=23212,23212,https://smb.museum-digital.de/resources/images/201806/200w_29230837283.jpg,smb_19745.jpg,False
smb_19748,19748,Gefäß,III C 9960,Ethnologisches Museum,https://smb.museum-digital.de/object/19748?navlang=en,"Das Zopfmuster des Gefäßes läßt ein geflochtenes Vorbild vermuten. Die Schlangen und Krokodile verweisen auf Olokun, den Meeresgott. Wahrscheinlich stammt es von einem seiner Schreine im königlichen Palast. Sammler: Webster, William Downing",18.-19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,"Höhe x Durchmesser: 41,2 x 7,1 cm; Gewicht: 2850 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212772&resolution=superImageResolution#2368070,https://smb.museum-digital.de/singleimage?resourcenr=23215,23215,https://smb.museum-digital.de/resources/images/201806/200w_29230838384.jpg,smb_19748.jpg,False
smb_19622,19622,Leopardenfell,III C 8448,Ethnologisches Museum,https://smb.museum-digital.de/object/19622?navlang=en,"Leopardenfell Sammler: Bey, Heinrich",1500-1590er Jahre,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 44,5 x 31,5 x 5 cm; Gewicht: 8,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212062&resolution=superImageResolution#2367975,https://smb.museum-digital.de/singleimage?resourcenr=23089,23089,https://smb.museum-digital.de/resources/images/201806/200w_29230727650.jpg,smb_19622.jpg,False
smb_15809,15809,Fliegenwedel,III C 11610,Ethnologisches Museum,https://smb.museum-digital.de/object/15809?navlang=en,"Fliegenwedel Angaben zur Herkunft: Wilhelm Preil (22.3.1872 - 7.7.1906), Sammler Grenzregulierungskommission Togo-Sudan-Dahomey, Expedition Togo (Land) Republik Benin (Land) Tamberma (Ethnie)",,Togo,Wilhelm Preil (1872-1906),"Baumwollstoff, Haar, Kaurischnecken","Baumwollstoff, Haar, Kaurischnecken",Objektmaß: ca. 61 x 4 x 4 cm,CC BY-NC-SA,https://id.smb.museum/digital-asset/2507011,https://smb.museum-digital.de/singleimage?resourcenr=594216,594216,https://smb.museum-digital.de/resources/images/202304/200w_6447fbbe9ebbc.jpg,smb_15809.jpg,False
smb_20417,20417,Beschnitzter Elefantenstoßzahn von einem königlichen Gedenkaltar,III C 7645,Ethnologisches Museum,https://smb.museum-digital.de/object/20417?navlang=en,Beschnitzter Elefantenzahn mit Flechtbandmotiv der höfischen Elfenbeinschnitzergilde (Igbesanmwan) und Königsmarken Beschreibung: Erhaltungzustand: Schadhaft.,18.-19. Jahrhundert,Nigeria,,"Elfenbein, beschnitzt","Elfenbein, beschnitzt","Höhe x Breite x Stärke: 38 x 146 x 14 cm (liegend, Breite als Kreissehne gemessen); Gewicht: 25 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=215541&resolution=superImageResolution#2367797,https://smb.museum-digital.de/singleimage?resourcenr=23884,23884,https://smb.museum-digital.de/resources/images/201806/200w_29231656760.jpg,smb_20417.jpg,False
smb_20427,20427,Stab mit Tierfiguren,III Nls 208,Ethnologisches Museum,https://smb.museum-digital.de/object/20427?navlang=en,Fetischbaum Auf einem Stab sitzen kronenartig sieben Vögel eng zusammen.,,Nigeria,,Eisen,Eisen,Objektmaß: H:51 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214793&resolution=superImageResolution#2368074,https://smb.museum-digital.de/singleimage?resourcenr=23894,23894,https://smb.museum-digital.de/resources/images/201806/200w_29231703314.jpg,smb_20427.jpg,False
smb_204776,204776,"Somba IV bis, Dahomey du Nord",VII OA 0901.1265,Ethnologisches Museum,https://smb.museum-digital.de/object/204776?navlang=en,Angaben zur Objektart: Tonband,27.01.1973,Benin,,,,Geschwindigkeit (Band): 19 cm/s; Spieldauer: 0:23:30 std/min/sek; Durchmesser: 15 cm Plastikspule; Spieldauer: Digitalisat 0:23:42 std/min/sek,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2306425&resolution=superImageResolution#5353725,https://smb.museum-digital.de/singleimage?resourcenr=354317,354317,https://smb.museum-digital.de/resources/images/202009/200w_5f5ddae4c7da9.jpg,smb_204776.jpg,False
smb_19959,19959,Armring,III C 27487,Ethnologisches Museum,https://smb.museum-digital.de/object/19959?navlang=en,"""Armband aus Erz gegossen, durch langen Gebrauch stark abgerieben. Der Reif stellt 2 dich nebeneinander liegende gedrehte Schnüre dar, die an 4 gleichweit von einander entfernten Stellen je ein menschliches Gesicht tragen, oben und unten je von einem einfachen Flechtband begrenzt."" Sammler: Rogers, H. E.",,Nigeria,H. E. Rogers,Bronze,Bronze,Objektmaß: D: ca. 9 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214780&resolution=superImageResolution#2367771,https://smb.museum-digital.de/singleimage?resourcenr=23426,23426,https://smb.museum-digital.de/resources/images/201806/200w_29231142651.jpg,smb_19959.jpg,False
smb_16757,16757,Peitsche,III C 11607,Ethnologisches Museum,https://smb.museum-digital.de/object/16757?navlang=en,"Peitsche Angaben zur Herkunft: Wilhelm Preil (22.3.1872 - 7.7.1906), Sammler Grenzregulierungskommission Togo-Sudan-Dahomey, Expedition Togo (Land) Republik Benin (Land) Tamberma (Ethnie)",,Togo,Wilhelm Preil (1872-1906),"Rohr, Leder, Eisen","Rohr, Leder, Eisen",Länge: 61 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1549497&resolution=superImageResolution#3007668,https://smb.museum-digital.de/singleimage?resourcenr=19540,19540,https://smb.museum-digital.de/resources/images/201806/200w_29185956638.jpg,smb_16757.jpg,False
smb_19752,19752,Scheibe mit zwei Mondsicheln,III C 8482,Ethnologisches Museum,https://smb.museum-digital.de/object/19752?navlang=en,"Scheibe mit zwei Mondsicheln Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 47 cm B: ca. 18,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212107&resolution=superImageResolution#2368004,https://smb.museum-digital.de/singleimage?resourcenr=23219,23219,https://smb.museum-digital.de/resources/images/201806/200w_29230839937.jpg,smb_19752.jpg,False
smb_199485,199485,Flöte,III C 11622 [2],Ethnologisches Museum,https://smb.museum-digital.de/object/199485?navlang=en,Angaben zur Objektart: Musikinstrument,,Benin,,,,,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1649340&resolution=superImageResolution#3601874,https://smb.museum-digital.de/singleimage?resourcenr=348978,348978,https://smb.museum-digital.de/resources/images/202009/200w_5f5d3a217a92b.jpg,smb_199485.jpg,False
